Date,Alcohol1,Alcohol2,low_score,male,white,recidivism,acc,aged,year,bac1,bac2
29jan2006,150,140,140,0,1,0,0,53,2006,.15000001,.14
07nov2005,174,181,174,0,1,0,0,24,2005,.17399999,.18099999
01apr2000,223,217,217,1,1,1,0,25,2000,.223,.21699999
05feb2005,163,171,163,1,1,0,0,22,2005,.163,.171
01sep1999,112,115,112,1,1,0,0,23,1999,.112,.115
28feb2002,76,73,73,0,1,0,0,35,2002,.075999998,.072999999
24jul2004,177,176,176,1,1,0,0,30,2004,.177,.176
07jan2001,106,110,106,1,1,1,0,51,2001,.106,.11
23dec2006,96,91,91,1,1,0,0,45,2006,.096000001,.090999998
01jul2002,75,75,75,1,1,0,0,54,2002,.075000003,.075000003
15nov2003,117,118,117,1,1,0,0,51,2003,.117,.118
30nov2003,112,111,111,0,1,0,0,28,2003,.112,.111
16jul2006,107,106,106,1,1,0,0,45,2006,.107,.106
15sep2007,53,53,53,1,1,1,0,50,2007,.052999999,.052999999
28apr2005,98,93,93,1,1,0,0,42,2005,.097999997,.093000002
30jan2007,228,225,225,1,0,0,0,48,2007,.228,.22499999
17dec2002,205,196,196,0,1,1,1,40,2002,.205,.19599999
11apr2003,122,113,113,1,1,0,0,27,2003,.122,.113
22jun2007,133,126,126,1,1,0,0,40,2007,.133,.126
03dec2000,222,224,222,0,1,0,0,42,2000,.222,.22400001
05apr2002,273,261,261,1,1,0,1,34,2002,.273,.26100001
16dec2002,138,141,138,1,1,0,0,22,2002,.138,.141
24mar2006,172,177,172,1,1,0,0,38,2006,.17200001,.177
04nov2001,244,231,231,0,1,0,1,36,2001,.244,.23100001
21aug2005,207,207,207,1,1,0,0,44,2005,.207,.207
21oct2005,186,189,186,1,1,0,0,27,2005,.186,.189
05mar2005,165,164,164,1,0,0,0,25,2005,.16500001,.164
04apr2002,223,237,223,1,1,0,0,38,2002,.223,.237
10sep2007,164,165,164,0,1,0,1,57,2007,.164,.16500001
07jul1999,254,264,254,1,1,1,0,51,1999,.25400001,.264
16may2004,1,1,1,1,1,0,0,53,2004,.001,.001
21oct2006,120,121,120,1,0,0,0,33,2006,.12,.121
14may2005,134,136,134,1,1,0,0,27,2005,.134,.13600001
28mar2007,182,174,174,1,1,0,0,28,2007,.182,.17399999
10jun2001,141,133,133,1,1,1,1,49,2001,.141,.133
03dec2000,117,117,117,1,1,0,0,23,2000,.117,.117
22nov2006,117,113,113,1,1,1,1,23,2006,.117,.113
09may2001,92,91,91,1,1,0,0,46,2001,.092,.090999998
02feb2002,94,90,90,1,1,0,0,34,2002,.093999997,.090000004
01dec2005,80,82,80,1,1,0,0,34,2005,.079999998,.082000002
09feb2005,169,171,169,1,0,1,0,25,2005,.169,.171
08mar2003,109,103,103,1,1,0,0,29,2003,.109,.103
29may1999,177,186,177,0,1,0,0,23,1999,.177,.186
17dec2004,166,153,153,0,1,1,0,34,2004,.16599999,.153
15nov2001,137,131,131,1,1,0,0,22,2001,.13699999,.131
04sep2005,110,109,109,1,1,0,1,36,2005,.11,.109
14jul2007,151,148,148,1,1,1,0,59,2007,.15099999,.148
27sep2002,142,137,137,1,1,0,0,34,2002,.142,.13699999
29jul2005,151,145,145,1,1,0,1,25,2005,.15099999,.145
02feb2005,50,60,50,0,1,1,1,43,2005,.050000001,.059999999
16may2004,150,154,150,1,1,1,0,23,2004,.15000001,.154
19aug2006,96,89,89,1,1,0,0,22,2006,.096000001,.089000002
12sep2003,108,119,108,0,1,0,0,34,2003,.108,.119
17oct2006,170,166,166,1,1,0,0,26,2006,.17,.16599999
23feb1999,108,104,104,1,1,0,0,39,1999,.108,.104
03sep2001,116,120,116,1,1,0,0,50,2001,.116,.12
29aug2002,86,93,86,1,1,0,0,21,2002,.086000003,.093000002
10aug2002,141,135,135,1,1,0,0,50,2002,.141,.13500001
18oct2002,131,125,125,1,1,0,0,42,2002,.131,.125
29sep2005,189,178,178,0,1,0,0,34,2005,.189,.178
29jan1999,182,168,168,1,0,0,1,23,1999,.182,.168
18mar1999,106,104,104,1,1,0,1,37,1999,.106,.104
15jan2004,122,117,117,0,1,1,1,34,2004,.122,.117
21feb2000,82,81,81,1,1,0,0,47,2000,.082000002,.081
04jul2002,205,219,205,0,1,0,0,32,2002,.205,.219
30apr2002,66,66,66,1,1,0,0,51,2002,.066,.066
04oct2003,174,182,174,1,1,0,0,40,2003,.17399999,.182
02nov2004,77,73,73,1,1,0,0,44,2004,.077,.072999999
05mar2002,74,74,74,1,1,0,0,37,2002,.074000001,.074000001
17dec2005,91,86,86,1,1,1,0,22,2005,.090999998,.086000003
19nov2004,213,207,207,1,1,0,0,60,2004,.213,.207
07dec2001,220,227,220,1,1,1,0,32,2001,.22,.227
31oct1999,223,218,218,1,1,0,1,25,1999,.223,.21799999
05feb1999,178,172,172,1,1,0,0,22,1999,.178,.17200001
15aug2007,50,48,48,1,1,0,0,33,2007,.050000001,.048
24oct2000,137,139,137,0,1,0,0,35,2000,.13699999,.139
20jul2002,137,133,133,0,1,0,0,34,2002,.13699999,.133
02feb2001,174,169,169,1,1,0,0,32,2001,.17399999,.169
22mar2006,102,106,102,1,1,0,1,40,2006,.102,.106
12oct2000,262,266,262,1,1,0,1,47,2000,.26199999,.266
13may2003,40,36,36,1,1,0,0,29,2003,.039999999,.035999998
17jul2000,56,56,56,1,1,0,1,23,2000,.056000002,.056000002
12feb1999,161,157,157,0,1,1,0,22,1999,.161,.15700001
20dec2005,157,168,157,1,1,0,0,54,2005,.15700001,.168
27jul2001,140,141,140,1,1,0,0,31,2001,.14,.141
18dec2004,177,182,177,1,1,0,0,44,2004,.177,.182
10jan2002,155,159,155,1,1,0,0,31,2002,.155,.15899999
09may2004,112,110,110,0,1,0,0,23,2004,.112,.11
05apr2002,81,78,78,1,1,1,1,26,2002,.081,.078000002
05mar2003,90,83,83,1,1,0,0,23,2003,.090000004,.082999997
16feb2005,113,100,100,0,1,0,1,25,2005,.113,.1
22jul2001,109,104,104,1,1,0,0,55,2001,.109,.104
21jun2003,232,230,230,1,1,0,0,34,2003,.23199999,.23
14jul1999,136,136,136,1,0,0,0,32,1999,.13600001,.13600001
02dec2007,118,114,114,1,1,0,0,55,2007,.118,.114
31dec1999,201,199,199,1,1,0,0,46,1999,.20100001,.199
31oct2001,62,63,62,1,1,0,0,23,2001,.061999999,.063000001
04mar2007,104,104,104,1,1,0,1,22,2007,.104,.104
15nov2003,192,196,192,1,1,0,0,32,2003,.192,.19599999
29jul2005,99,98,98,1,0,0,0,40,2005,.098999999,.097999997
20feb2005,91,84,84,1,1,0,0,22,2005,.090999998,.083999999
19jul2006,202,211,202,1,1,0,0,21,2006,.20200001,.211
02may2007,182,180,180,1,1,0,0,60,2007,.182,.18000001
29apr2004,207,206,206,0,1,1,0,21,2004,.207,.206
18mar1999,176,164,164,1,1,0,1,39,1999,.176,.164
01jan2001,160,167,160,0,1,0,0,26,2001,.16,.167
07feb2001,172,170,170,1,1,1,0,24,2001,.17200001,.17
05nov2003,118,112,112,1,1,0,0,54,2003,.118,.112
31jan1999,91,92,91,0,1,0,0,29,1999,.090999998,.092
05feb2006,139,141,139,1,1,0,0,55,2006,.139,.141
17jan1999,106,102,102,1,1,0,0,33,1999,.106,.102
28may2007,255,253,253,1,1,0,0,31,2007,.255,.25299999
14nov2004,150,139,139,1,1,0,0,30,2004,.15000001,.139
07mar2006,108,105,105,1,1,0,0,26,2006,.108,.105
15jan2003,93,90,90,1,1,0,0,47,2003,.093000002,.090000004
02sep2007,126,121,121,1,1,0,1,24,2007,.126,.121
11nov2001,190,178,178,0,1,0,0,41,2001,.19,.178
31oct1999,241,249,241,1,1,0,1,27,1999,.241,.249
20dec2003,129,133,129,1,1,0,0,40,2003,.12899999,.133
07may2005,99,89,89,1,1,0,0,60,2005,.098999999,.089000002
18feb2007,147,145,145,1,1,0,0,35,2007,.147,.145
17jul2004,132,126,126,0,0,0,0,35,2004,.132,.126
14jan2005,125,127,125,1,1,0,0,50,2005,.125,.127
13apr2002,81,82,81,1,1,0,0,53,2002,.081,.082000002
28feb2003,191,187,187,1,1,1,0,21,2003,.191,.18700001
05sep2004,113,114,113,1,1,1,0,22,2004,.113,.114
08oct2000,112,107,107,0,1,0,0,39,2000,.112,.107
31aug2006,200,201,200,0,1,0,0,23,2006,.2,.20100001
25oct2005,124,120,120,0,1,0,0,24,2005,.124,.12
17feb2002,202,213,202,1,1,1,1,49,2002,.20200001,.213
22nov2001,184,187,184,1,1,0,0,46,2001,.184,.18700001
31oct2000,218,214,214,1,1,1,0,39,2000,.21799999,.214
11oct2003,258,258,258,1,1,0,1,54,2003,.25799999,.25799999
15jun2002,133,128,128,1,1,0,0,22,2002,.133,.12800001
18sep2004,112,109,109,1,0,0,0,34,2004,.112,.109
10feb2000,222,224,222,1,1,0,0,28,2000,.222,.22400001
15feb2002,137,128,128,1,1,0,0,31,2002,.13699999,.12800001
16feb2003,123,119,119,0,1,0,0,22,2003,.123,.119
04sep2000,133,120,120,1,1,0,0,34,2000,.133,.12
28aug2004,235,248,235,1,1,0,1,25,2004,.235,.248
10oct2002,252,262,252,1,1,0,0,25,2002,.252,.26199999
24nov2002,214,217,214,0,1,0,0,21,2002,.214,.21699999
10feb2007,171,173,171,1,0,1,0,26,2007,.171,.17299999
11jul2004,86,85,85,1,1,0,0,37,2004,.086000003,.085000001
17mar2002,184,172,172,1,0,0,0,40,2002,.184,.17200001
05jun2003,204,198,198,1,1,1,0,54,2003,.204,.198
28oct1999,0,0,0,1,0,1,0,41,1999,0,0
22mar2007,173,160,160,0,0,0,0,43,2007,.17299999,.16
15may2002,210,208,208,1,0,1,0,44,2002,.20999999,.208
05sep2004,105,104,104,1,1,0,0,27,2004,.105,.104
02jun2000,95,96,95,1,1,0,0,29,2000,.094999999,.096000001
28apr2001,93,91,91,1,1,0,0,24,2001,.093000002,.090999998
29jul2003,188,185,185,1,1,0,0,55,2003,.18799999,.185
04dec2004,156,161,156,1,1,1,0,58,2004,.156,.161
06jul2003,127,136,127,1,1,0,0,28,2003,.127,.13600001
20dec2002,110,109,109,0,1,0,0,25,2002,.11,.109
20jan2006,34,35,34,1,1,0,1,48,2006,.034000002,.035
03jul2003,225,226,225,1,1,1,1,29,2003,.22499999,.226
06mar2001,101,103,101,1,1,0,0,30,2001,.101,.103
19mar2000,180,171,171,1,1,0,0,50,2000,.18000001,.171
04nov2003,205,191,191,1,1,0,0,47,2003,.205,.191
11aug2001,172,174,172,1,1,1,0,53,2001,.17200001,.17399999
05jul2003,130,128,128,1,1,0,0,24,2003,.13,.12800001
21jun2003,101,102,101,1,1,0,0,25,2003,.101,.102
21dec2007,91,80,80,0,1,0,0,23,2007,.090999998,.079999998
01may2004,123,126,123,1,1,0,0,21,2004,.123,.126
05jun2005,145,139,139,1,0,0,0,38,2005,.145,.139
27aug2005,97,100,97,1,1,0,0,32,2005,.097000003,.1
22apr1999,102,104,102,0,1,0,0,22,1999,.102,.104
24jul2004,59,57,57,1,1,0,0,25,2004,.059,.057
16oct2000,128,127,127,1,0,0,0,30,2000,.12800001,.127
06aug1999,161,148,148,1,1,0,1,49,1999,.161,.148
23nov2002,201,202,201,1,1,0,1,22,2002,.20100001,.20200001
16dec2004,188,176,176,1,1,0,0,43,2004,.18799999,.176
16jul2002,126,125,125,1,1,1,0,78,2002,.126,.125
31aug2000,170,171,170,0,1,0,0,21,2000,.17,.171
21dec2002,158,168,158,1,1,0,0,24,2002,.15800001,.168
04mar2006,146,151,146,1,0,0,0,24,2006,.146,.15099999
11apr1999,79,78,78,1,0,0,0,27,1999,.079000004,.078000002
31mar2006,163,157,157,1,1,0,0,23,2006,.163,.15700001
26oct2002,99,97,97,1,0,0,0,43,2002,.098999999,.097000003
08apr2001,170,173,170,0,1,0,1,24,2001,.17,.17299999
14oct1999,176,166,166,1,1,0,0,46,1999,.176,.16599999
15jun2007,166,172,166,1,1,0,0,44,2007,.16599999,.17200001
05mar2005,125,118,118,1,1,0,0,29,2005,.125,.118
27may2001,122,116,116,1,1,0,0,48,2001,.122,.116
21sep2002,180,167,167,0,1,0,0,44,2002,.18000001,.167
16nov2002,70,66,66,0,1,0,0,26,2002,.07,.066
18mar2006,127,114,114,1,1,0,1,22,2006,.127,.114
21nov2004,213,205,205,1,1,0,0,30,2004,.213,.205
10oct2004,136,130,130,0,1,0,0,41,2004,.13600001,.13
25apr2001,201,201,201,1,1,0,0,46,2001,.20100001,.20100001
04mar2007,208,209,208,0,1,0,0,50,2007,.208,.20900001
07nov2007,88,89,88,0,1,0,0,22,2007,.088,.089000002
27oct2007,83,89,83,1,0,0,0,21,2007,.082999997,.089000002
17sep1999,103,102,102,1,1,0,0,25,1999,.103,.102
13feb2000,155,147,147,0,1,0,0,29,2000,.155,.147
25sep2003,76,80,76,1,1,0,0,45,2003,.075999998,.079999998
13mar2005,131,122,122,1,0,0,0,34,2005,.131,.122
19aug2001,89,88,88,1,1,0,0,42,2001,.089000002,.088
10oct2006,180,175,175,1,1,0,0,74,2006,.18000001,.175
02mar2005,88,86,86,1,1,0,0,22,2005,.088,.086000003
01may1999,177,181,177,1,1,0,0,30,1999,.177,.18099999
30dec2003,215,207,207,1,1,0,0,46,2003,.215,.207
13jun2003,198,206,198,1,1,0,1,32,2003,.198,.206
16dec2007,150,147,147,1,1,0,1,33,2007,.15000001,.147
09aug2003,201,191,191,1,1,0,1,33,2003,.20100001,.191
07may2006,114,117,114,1,1,0,0,65,2006,.114,.117
08feb2001,204,211,204,0,1,1,0,37,2001,.204,.211
16may2004,112,110,110,1,1,0,0,32,2004,.112,.11
18jul2006,232,236,232,1,1,0,1,41,2006,.23199999,.236
04jul2004,56,55,55,0,1,0,0,25,2004,.056000002,.055
24feb2002,162,167,162,1,1,0,0,26,2002,.162,.167
18oct2003,130,131,130,1,1,0,0,55,2003,.13,.131
22jul2002,205,207,205,1,1,0,0,42,2002,.205,.207
04nov2006,97,90,90,0,1,0,0,47,2006,.097000003,.090000004
05aug2001,142,148,142,1,0,0,1,46,2001,.142,.148
14oct2000,154,153,153,1,1,1,0,23,2000,.154,.153
04aug2007,102,101,101,1,1,0,0,38,2007,.102,.101
11mar2005,89,88,88,1,1,0,0,71,2005,.089000002,.088
05jun2004,69,69,69,0,1,1,0,24,2004,.068999998,.068999998
10feb2001,75,76,75,1,1,0,0,41,2001,.075000003,.075999998
29jan2005,128,119,119,1,1,0,0,21,2005,.12800001,.119
26jun1999,134,125,125,1,1,0,0,58,1999,.134,.125
16mar2002,141,138,138,1,1,1,0,25,2002,.141,.138
24jan2003,51,52,51,1,1,0,0,49,2003,.050999999,.052000001
08oct2006,171,170,170,1,1,1,0,21,2006,.171,.17
29jul2001,139,135,135,1,1,0,1,49,2001,.139,.13500001
21nov2001,142,130,130,0,1,0,0,38,2001,.142,.13
31dec2003,135,141,135,1,1,0,0,25,2003,.13500001,.141
11nov2005,230,237,230,1,1,1,0,51,2005,.23,.237
19nov2005,103,103,103,0,1,1,0,28,2005,.103,.103
17may2006,86,90,86,1,1,0,0,39,2006,.086000003,.090000004
18nov2004,68,69,68,1,0,0,0,25,2004,.068000004,.068999998
09nov2007,78,77,77,1,1,0,0,51,2007,.078000002,.077
09dec2001,216,224,216,0,1,0,0,25,2001,.21600001,.22400001
01aug2002,101,100,100,1,1,0,0,21,2002,.101,.1
16may2003,165,168,165,0,1,1,0,47,2003,.16500001,.168
19sep2005,141,140,140,0,1,0,0,46,2005,.141,.14
12jan2002,187,188,187,1,1,0,1,26,2002,.18700001,.18799999
06mar2001,171,168,168,1,1,0,0,66,2001,.171,.168
27feb2001,152,153,152,1,1,0,0,50,2001,.152,.153
10jan2002,201,199,199,1,1,0,0,36,2002,.20100001,.199
15aug2004,150,149,149,1,1,0,1,26,2004,.15000001,.149
27oct2002,89,87,87,1,1,0,0,34,2002,.089000002,.086999997
12may2001,188,198,188,1,1,0,1,39,2001,.18799999,.198
08feb2003,158,154,154,1,1,0,0,24,2003,.15800001,.154
19dec2003,101,100,100,1,1,0,0,36,2003,.101,.1
18feb2005,148,150,148,0,1,0,0,21,2005,.148,.15000001
23jan2005,220,223,220,1,1,0,1,48,2005,.22,.223
21mar1999,165,165,165,1,1,1,0,27,1999,.16500001,.16500001
03jun2000,133,143,133,0,1,0,0,43,2000,.133,.14300001
18jan2003,131,132,131,1,1,0,0,26,2003,.131,.132
11jul2007,104,106,104,1,1,0,0,22,2007,.104,.106
27feb2005,153,163,153,1,1,0,0,47,2005,.153,.163
09mar1999,99,94,94,1,1,0,0,36,1999,.098999999,.093999997
24jul2006,129,133,129,1,1,0,0,24,2006,.12899999,.133
29jul2007,73,75,73,1,1,0,0,46,2007,.072999999,.075000003
08jul2004,116,113,113,1,1,0,0,23,2004,.116,.113
18dec2004,97,102,97,1,1,0,0,21,2004,.097000003,.102
15aug2006,155,168,155,1,0,0,0,33,2006,.155,.168
01apr2007,137,137,137,0,0,0,0,24,2007,.13699999,.13699999
03jun2004,100,96,96,1,1,0,1,21,2004,.1,.096000001
22jan2004,190,195,190,0,1,0,0,21,2004,.19,.19499999
24dec2000,169,168,168,1,1,0,1,26,2000,.169,.168
25mar2005,126,120,120,0,1,0,0,29,2005,.126,.12
01dec2002,93,92,92,1,1,0,0,34,2002,.093000002,.092
10jul1999,270,277,270,1,1,0,0,28,1999,.27000001,.27700001
06may2006,159,156,156,0,0,0,0,21,2006,.15899999,.156
08mar2003,122,117,117,1,1,0,0,22,2003,.122,.117
05may2000,172,173,172,1,1,0,0,46,2000,.17200001,.17299999
23feb2006,166,160,160,0,1,0,1,38,2006,.16599999,.16
02aug1999,98,98,98,1,1,0,0,27,1999,.097999997,.097999997
21jul2000,166,169,166,1,1,0,0,27,2000,.16599999,.169
10jul2004,138,137,137,1,1,0,0,27,2004,.138,.13699999
11jan2003,124,125,124,0,0,0,0,24,2003,.124,.125
12nov2007,56,57,56,0,1,0,0,48,2007,.056000002,.057
02jun2005,62,60,60,0,1,0,0,49,2005,.061999999,.059999999
01aug2002,139,135,135,1,1,0,0,34,2002,.139,.13500001
10mar2007,161,161,161,0,1,0,0,21,2007,.161,.161
26jul1999,55,54,54,1,1,0,0,27,1999,.055,.054000001
03jun2007,201,199,199,1,1,0,0,28,2007,.20100001,.199
21aug2004,88,88,88,1,1,0,0,37,2004,.088,.088
08jun2004,147,141,141,1,1,0,0,27,2004,.147,.141
12jun1999,166,164,164,1,1,0,0,24,1999,.16599999,.164
09oct2000,104,101,101,1,1,0,0,37,2000,.104,.101
08feb2003,60,57,57,0,1,1,1,43,2003,.059999999,.057
03dec2005,198,212,198,1,1,0,0,26,2005,.198,.212
28jul2006,177,189,177,1,1,0,0,53,2006,.177,.189
04sep2002,215,214,214,1,1,0,0,50,2002,.215,.214
22nov2003,135,137,135,1,1,0,0,41,2003,.13500001,.13699999
09aug2007,150,136,136,1,1,0,0,21,2007,.15000001,.13600001
01jan2001,195,190,190,1,1,0,0,35,2001,.19499999,.19
02dec2001,101,110,101,1,1,0,0,32,2001,.101,.11
03jun2006,226,220,220,1,1,1,0,67,2006,.226,.22
24jan2007,155,158,155,1,1,0,0,42,2007,.155,.15800001
30apr2007,276,290,276,1,0,0,1,30,2007,.27599999,.28999999
30jun2001,137,131,131,1,1,0,1,23,2001,.13699999,.131
29nov2003,141,128,128,1,1,1,0,21,2003,.141,.12800001
05feb1999,214,209,209,1,1,0,0,39,1999,.214,.20900001
29dec2006,117,104,104,1,1,0,0,49,2006,.117,.104
26may2003,126,118,118,1,0,1,1,36,2003,.126,.118
28sep2003,66,69,66,1,1,0,0,32,2003,.066,.068999998
30apr2005,194,200,194,0,1,0,0,45,2005,.19400001,.2
14apr2005,109,107,107,1,1,0,0,47,2005,.109,.107
14nov2003,143,147,143,1,1,0,0,34,2003,.14300001,.147
20jan2006,4,4,4,1,0,0,0,32,2006,.0040000002,.0040000002
11aug2001,223,214,214,1,1,0,0,31,2001,.223,.214
05feb2000,115,115,115,1,1,0,0,40,2000,.115,.115
23sep2006,208,214,208,1,0,0,0,42,2006,.208,.214
18mar2006,122,120,120,0,1,0,1,23,2006,.122,.12
16jul2004,150,142,142,1,1,0,0,64,2004,.15000001,.142
15may2004,128,133,128,1,1,0,0,66,2004,.12800001,.133
02mar2002,103,109,103,1,1,0,0,36,2002,.103,.109
04apr2003,133,142,133,0,0,0,0,41,2003,.133,.142
08may2001,126,112,112,1,1,0,0,57,2001,.126,.112
22may2004,118,115,115,1,1,0,0,21,2004,.118,.115
26feb2004,108,113,108,1,1,0,1,45,2004,.108,.113
16jan2002,201,194,194,1,1,0,1,56,2002,.20100001,.19400001
01nov2001,121,116,116,1,0,0,0,28,2001,.121,.116
21may2005,119,121,119,1,1,0,0,21,2005,.119,.121
29sep2005,202,203,202,0,1,0,0,22,2005,.20200001,.20299999
29sep2007,176,180,176,1,1,0,0,57,2007,.176,.18000001
02apr2000,125,131,125,1,1,0,0,26,2000,.125,.131
10jan2000,18,18,18,0,1,0,0,43,2000,.017999999,.017999999
26nov1999,195,187,187,1,1,0,1,29,1999,.19499999,.18700001
12nov2004,147,154,147,0,1,0,0,34,2004,.147,.154
28may2007,152,162,152,0,1,0,0,21,2007,.152,.162
12mar2007,32,29,29,0,1,0,0,38,2007,.032000002,.028999999
25jun2005,128,129,128,0,1,0,0,39,2005,.12800001,.12899999
17dec2001,260,258,258,1,1,0,1,39,2001,.25999999,.25799999
11jan2007,143,140,140,1,1,0,0,57,2007,.14300001,.14
09dec2006,114,113,113,1,1,0,0,21,2006,.114,.113
02jul2004,60,56,56,1,1,0,0,38,2004,.059999999,.056000002
17mar2000,196,194,194,1,1,1,0,25,2000,.19599999,.19400001
13jun1999,145,133,133,0,1,0,0,24,1999,.145,.133
10oct1999,199,196,196,1,1,0,0,46,1999,.199,.19599999
21dec2005,157,149,149,1,1,0,1,42,2005,.15700001,.149
14aug1999,197,195,195,1,1,0,0,46,1999,.197,.19499999
19nov2006,136,137,136,1,0,0,0,46,2006,.13600001,.13699999
19oct2007,163,171,163,1,1,0,0,40,2007,.163,.171
02jun2007,178,177,177,1,1,1,0,42,2007,.178,.177
12sep2003,95,96,95,0,1,0,0,21,2003,.094999999,.096000001
29apr1999,213,213,213,1,1,0,0,37,1999,.213,.213
09mar2005,37,37,37,1,1,1,0,22,2005,.037,.037
07jul2004,9,9,9,1,1,0,0,54,2004,.0089999996,.0089999996
28nov2003,121,112,112,0,1,0,0,21,2003,.121,.112
14oct2000,106,103,103,1,1,0,0,22,2000,.106,.103
08dec2001,100,97,97,1,1,0,0,31,2001,.1,.097000003
26aug2006,97,98,97,0,1,0,0,23,2006,.097000003,.097999997
29mar2003,158,156,156,0,1,0,0,53,2003,.15800001,.156
31dec2003,235,240,235,1,1,0,1,22,2003,.235,.23999999
12jun2005,172,178,172,0,1,0,0,46,2005,.17200001,.178
29jan1999,112,111,111,1,1,0,1,24,1999,.112,.111
24jul2004,127,118,118,1,1,0,0,55,2004,.127,.118
21sep2007,93,103,93,1,1,0,0,42,2007,.093000002,.103
13aug2004,152,147,147,1,1,0,1,50,2004,.152,.147
17mar2006,93,93,93,1,1,0,1,21,2006,.093000002,.093000002
20aug2005,30,28,28,1,1,0,0,48,2005,.029999999,.028000001
27oct2001,144,155,144,0,1,1,0,22,2001,.14399999,.155
01may2007,177,179,177,1,1,0,1,24,2007,.177,.17900001
06oct2007,84,87,84,1,1,0,0,24,2007,.083999999,.086999997
21may2003,167,177,167,1,1,0,0,28,2003,.167,.177
31oct2002,246,236,236,0,1,0,0,47,2002,.24600001,.236
25nov2006,74,80,74,0,1,0,0,33,2006,.074000001,.079999998
25feb2007,235,227,227,1,0,0,1,23,2007,.235,.227
11dec2004,152,150,150,1,1,0,0,33,2004,.152,.15000001
12aug2000,170,158,158,1,1,1,0,44,2000,.17,.15800001
20oct2001,223,227,223,1,1,0,1,22,2001,.223,.227
31jul2005,107,110,107,1,1,0,0,47,2005,.107,.11
18feb2005,138,140,138,1,0,0,0,30,2005,.138,.14
21dec2001,99,102,99,1,1,0,0,24,2001,.098999999,.102
23jun2007,173,168,168,1,1,0,0,43,2007,.17299999,.168
06oct2002,120,115,115,1,1,0,0,46,2002,.12,.115
17aug2002,114,124,114,1,1,0,0,29,2002,.114,.124
02dec2006,100,105,100,1,1,1,0,26,2006,.1,.105
05jun2002,56,58,56,1,1,0,0,22,2002,.056000002,.057999998
01jan2004,92,89,89,1,0,0,0,23,2004,.092,.089000002
14dec2001,191,199,191,1,0,0,0,39,2001,.191,.199
09dec2004,154,150,150,1,1,0,0,32,2004,.154,.15000001
01mar2003,210,211,210,1,1,1,0,43,2003,.20999999,.211
23dec2006,181,172,172,1,1,1,0,46,2006,.18099999,.17200001
17nov2006,120,122,120,1,1,0,0,25,2006,.12,.122
23feb2007,107,109,107,1,1,0,0,35,2007,.107,.109
24oct2004,72,71,71,0,1,0,0,44,2004,.071999997,.071000002
07jan2007,168,156,156,1,1,0,0,27,2007,.168,.156
08may2004,246,252,246,1,1,0,0,54,2004,.24600001,.252
25dec1999,65,72,65,1,0,0,1,22,1999,.064999998,.071999997
17sep2006,90,92,90,1,1,0,0,22,2006,.090000004,.092
31mar2002,158,159,158,1,1,0,0,45,2002,.15800001,.15899999
01apr2006,219,216,216,1,1,0,0,23,2006,.219,.21600001
10nov2001,178,178,178,1,1,0,0,53,2001,.178,.178
29jan2004,161,160,160,0,1,0,1,30,2004,.161,.16
20jun2005,242,243,242,1,1,1,0,35,2005,.242,.243
17nov2001,199,200,199,1,1,0,0,23,2001,.199,.2
02sep2000,141,136,136,1,0,0,1,33,2000,.141,.13600001
24sep2002,160,166,160,1,1,0,0,27,2002,.16,.16599999
05jul2007,66,65,65,1,1,0,0,62,2007,.066,.064999998
03oct1999,258,264,258,1,1,0,0,48,1999,.25799999,.264
21nov2004,237,228,228,1,0,0,0,33,2004,.237,.228
22dec2004,123,113,113,1,1,0,0,35,2004,.123,.113
24nov2007,148,146,146,1,0,0,0,36,2007,.148,.146
01dec2001,118,118,118,1,1,0,0,38,2001,.118,.118
09may2003,108,118,108,1,1,0,0,26,2003,.108,.118
21apr2007,107,115,107,1,0,0,1,45,2007,.107,.115
27may2000,130,133,130,1,1,0,0,21,2000,.13,.133
22sep2004,160,162,160,0,1,0,0,22,2004,.16,.162
22oct2006,111,109,109,1,0,0,0,41,2006,.111,.109
25jan2001,212,218,212,1,0,0,0,42,2001,.212,.21799999
23oct2005,186,174,174,1,1,0,0,22,2005,.186,.17399999
08jun2002,161,147,147,0,1,0,0,48,2002,.161,.147
21nov2000,140,141,140,1,1,0,1,38,2000,.14,.141
06mar1999,157,151,151,1,1,0,0,36,1999,.15700001,.15099999
26apr2000,2,2,2,1,1,0,0,73,2000,.0020000001,.0020000001
31jul2001,187,196,187,1,1,1,1,32,2001,.18700001,.19599999
26sep2004,214,205,205,1,1,0,1,24,2004,.214,.205
01feb2001,149,141,141,1,1,0,0,24,2001,.149,.141
05jun2005,135,135,135,1,1,0,1,32,2005,.13500001,.13500001
31oct2002,66,63,63,1,0,0,0,24,2002,.066,.063000001
25jun2000,69,67,67,1,1,0,0,40,2000,.068999998,.067000002
08feb2006,127,131,127,1,1,0,0,48,2006,.127,.131
03feb2001,142,141,141,0,1,0,0,63,2001,.142,.141
11dec2005,116,126,116,1,1,0,0,22,2005,.116,.126
16jul2005,90,90,90,1,1,0,0,21,2005,.090000004,.090000004
11nov2006,115,112,112,1,1,0,0,42,2006,.115,.112
02mar2002,105,111,105,1,1,0,0,32,2002,.105,.111
10sep2002,153,155,153,1,1,0,0,22,2002,.153,.155
24jun2007,154,155,154,1,1,0,0,31,2007,.154,.155
27oct2001,102,99,99,1,1,0,0,25,2001,.102,.098999999
23apr2001,215,219,215,1,1,0,0,45,2001,.215,.219
